site,year,month,day,fin,blue,ship,wind
N,2021,4,30,72.93,71.25,69.60,58.70
N,2021,5,1,75.04,73.01,71.56,64.23
N,2021,5,2,74.20,72.02,71.17,65.75
N,2021,5,3,74.44,71.21,69.92,60.59
N,2021,5,4,73.02,73.99,71.43,54.46
N,2021,5,5,72.16,70.95,69.86,50.96
N,2021,5,6,71.00,68.74,68.30,47.36
N,2021,5,7,74.58,70.30,68.49,54.03
N,2021,5,8,72.94,73.41,71.28,57.32
N,2021,5,9,71.71,68.91,67.62,45.51
N,2021,5,10,72.13,70.20,68.55,45.37
N,2021,5,11,72.37,71.61,70.43,44.84
N,2021,5,12,72.09,72.79,71.60,52.98
N,2021,5,13,71.51,70.95,70.18,48.30
N,2021,5,14,70.13,69.82,68.73,51.56
N,2021,5,15,72.98,73.67,74.26,57.20
N,2021,5,16,71.84,71.20,71.61,60.71
N,2021,5,17,75.12,76.51,74.16,59.77
N,2021,5,18,73.85,75.33,73.42,61.34
N,2021,5,19,75.59,76.73,74.16,62.43
N,2021,5,20,74.73,75.10,74.21,66.06
N,2021,5,21,76.21,76.15,74.72,67.30
N,2021,5,22,76.23,76.31,74.74,64.84
N,2021,5,23,74.83,73.53,71.31,62.08
N,2021,5,24,72.82,72.60,70.96,61.44
N,2021,5,25,73.03,73.02,71.43,54.35
N,2021,5,26,73.78,72.51,69.94,62.56
N,2021,5,27,74.79,74.17,72.37,60.11
N,2021,5,28,74.07,70.54,68.21,58.99
N,2021,5,29,73.08,70.85,69.73,64.00
N,2021,5,30,71.30,70.87,69.54,62.71
N,2021,5,31,72.17,73.12,71.00,44.73
N,2021,6,1,71.00,69.43,68.26,47.48
N,2021,6,2,71.45,71.61,68.54,46.50
N,2021,6,3,72.95,75.64,73.69,48.41
N,2021,6,4,69.60,71.59,68.52,45.44
N,2021,6,5,72.20,75.12,70.96,45.05
N,2021,6,6,71.23,71.12,68.26,44.64
N,2021,6,7,73.21,75.31,74.44,50.87
N,2021,6,8,70.98,74.55,72.41,60.91
N,2021,6,9,71.19,73.82,71.56,63.92
N,2021,6,10,72.47,75.44,73.56,64.45
N,2021,6,11,71.42,75.31,73.47,63.95
N,2021,6,12,70.48,74.88,71.80,61.30
N,2021,6,13,71.56,75.75,71.70,62.29
N,2021,6,14,72.26,76.32,72.77,64.11
N,2021,6,15,71.23,75.91,72.41,62.47
N,2021,6,16,73.02,76.71,72.05,49.42
N,2021,6,17,72.50,77.43,72.13,49.80
N,2021,6,18,70.49,75.58,72.03,47.57
N,2021,6,19,73.54,75.16,70.60,46.89
N,2021,6,20,68.76,71.65,67.37,53.62
N,2021,6,21,68.52,71.44,68.33,52.42
N,2021,6,22,68.29,73.05,69.25,59.46
N,2021,6,23,72.39,76.96,74.70,59.65
N,2021,6,24,70.46,73.20,69.47,56.40
N,2021,6,25,73.86,77.54,73.27,60.74
N,2021,6,26,71.32,74.45,72.25,62.54
N,2021,6,27,69.89,72.81,70.11,58.95
N,2021,6,28,74.80,75.47,71.39,59.47
N,2021,6,29,74.57,75.38,71.24,49.69
N,2021,6,30,71.42,74.05,69.80,46.83
N,2021,7,1,71.21,74.76,70.52,47.18
N,2021,7,2,72.55,79.27,72.04,56.62
N,2021,7,3,71.83,78.34,73.30,59.49
N,2021,7,4,76.07,80.50,77.54,60.55
N,2021,7,5,71.96,77.69,72.27,61.28
N,2021,7,6,73.53,78.54,70.52,60.93
N,2021,7,7,73.86,78.84,72.85,57.54
N,2021,7,8,72.74,78.36,71.93,55.77
N,2021,7,9,70.07,76.59,70.54,47.28
N,2021,7,10,70.04,78.68,72.59,55.30
N,2021,7,11,73.53,81.00,74.05,55.83
N,2021,7,12,70.14,79.23,72.75,47.24
N,2021,7,13,74.06,79.23,73.62,46.26
N,2021,7,14,73.26,78.25,72.75,49.44
N,2021,7,15,73.88,79.79,74.19,51.94
N,2021,7,16,72.29,77.82,72.38,54.25
N,2021,7,17,70.16,78.08,70.44,55.15
N,2021,7,18,71.98,78.63,71.34,56.17
N,2021,7,19,71.07,77.08,70.46,55.01
N,2021,7,20,71.17,78.95,72.29,58.32
N,2021,7,21,73.88,79.92,73.34,59.81
N,2021,7,22,74.88,78.33,72.94,59.76
N,2021,7,23,72.96,78.50,69.75,55.85
N,2021,7,24,74.31,79.32,70.05,53.19
N,2021,7,25,72.52,81.16,69.60,48.21
N,2021,7,26,69.24,79.25,68.46,43.92
N,2021,7,27,71.38,80.01,69.56,42.87
N,2021,7,28,71.59,82.09,72.35,59.20
N,2021,7,29,75.30,82.24,75.28,62.37
N,2021,7,30,72.60,81.07,73.65,61.45
N,2021,7,31,68.14,78.55,69.71,60.80
N,2021,8,1,69.68,81.27,71.72,61.32
N,2021,8,2,71.31,82.23,70.63,62.32
N,2021,8,3,75.03,84.35,74.03,62.88
N,2021,8,4,73.21,80.96,73.36,62.96
N,2021,8,5,74.11,80.68,71.93,61.70
N,2021,8,6,72.66,78.41,70.71,59.46
N,2021,8,7,71.96,76.93,70.46,49.47
N,2021,8,8,72.82,79.20,72.25,50.25
N,2021,8,9,72.25,79.47,71.99,54.20
N,2021,8,10,73.62,78.62,71.35,51.25
N,2021,8,11,70.73,79.18,71.44,57.01
N,2021,8,12,71.97,81.11,72.42,51.56
N,2021,8,13,66.53,75.45,66.65,45.99
N,2021,8,14,67.80,77.97,69.10,54.13
N,2021,8,15,70.06,77.12,71.47,59.40
N,2021,8,16,70.48,74.32,68.47,50.32
N,2021,8,17,70.64,75.67,69.88,47.59
N,2021,8,18,68.07,74.43,69.87,51.45
N,2021,8,19,66.87,73.63,69.31,51.33
N,2021,8,20,68.98,76.27,71.28,49.02
N,2021,8,21,67.86,73.54,66.34,47.14
N,2021,8,22,67.30,73.03,66.33,47.98
N,2021,8,23,68.38,72.40,65.83,52.66
N,2021,8,24,69.78,74.04,65.01,49.83
N,2021,8,25,71.44,75.92,69.70,56.56
N,2021,8,26,75.87,77.21,74.46,62.41
N,2021,8,27,72.89,76.07,71.76,62.53
N,2021,8,28,72.37,75.78,71.72,58.04
N,2021,8,29,72.64,76.01,68.39,57.13
N,2021,8,30,72.99,75.60,70.37,59.52
N,2021,8,31,72.76,75.48,66.20,51.27
N,2021,9,1,71.19,75.52,67.18,47.22
N,2021,9,2,68.95,76.64,70.47,45.75
N,2021,9,3,67.73,74.35,67.52,54.01
N,2021,9,4,71.95,77.24,72.34,60.47
N,2021,9,5,68.39,73.36,67.85,60.75
N,2021,9,6,67.56,72.07,66.57,47.46
N,2021,9,7,67.54,72.49,63.82,44.85
N,2021,9,8,70.25,75.00,69.17,55.25
N,2021,9,9,68.74,73.32,70.17,53.31
N,2021,9,10,67.92,69.49,63.94,54.06
N,2021,9,11,69.48,76.37,69.78,59.29
N,2021,9,12,70.52,75.19,68.87,63.29
N,2021,9,13,71.75,74.04,67.82,59.63
N,2021,9,14,73.54,74.49,69.19,50.24
N,2021,9,15,70.65,72.77,68.07,52.87
N,2021,9,16,71.72,73.85,69.11,54.57
N,2021,9,17,69.77,72.83,69.99,46.92
N,2021,9,18,69.36,73.07,71.15,50.95
N,2021,9,19,71.81,74.27,70.39,59.51
N,2021,9,20,73.16,74.62,69.97,58.87
N,2021,9,21,70.48,76.08,71.19,48.56
N,2021,9,22,71.75,75.62,71.19,59.54
N,2021,9,23,70.82,74.24,70.61,61.28
N,2021,9,24,68.74,74.84,68.65,49.26
N,2021,9,25,71.44,74.54,68.68,46.62
N,2021,9,26,69.67,72.12,67.75,45.36
N,2021,9,27,70.14,72.92,66.72,52.65
N,2021,9,28,68.32,70.91,66.52,57.73
N,2021,9,29,68.97,71.82,66.86,58.04
N,2021,9,30,71.74,78.25,71.06,55.48
N,2021,10,1,71.62,72.32,68.27,55.70
N,2021,10,2,70.69,71.04,66.94,56.58
N,2021,10,3,73.23,71.53,67.08,47.86
N,2021,10,4,69.97,73.11,67.50,48.01
N,2021,10,5,70.93,73.23,66.88,52.88
N,2021,10,6,71.75,75.30,71.64,52.37
N,2021,10,7,72.03,75.04,69.21,49.29
N,2021,10,8,70.45,73.61,69.52,55.84
N,2021,10,9,71.26,74.25,70.60,62.37
N,2021,10,10,77.65,76.89,73.14,57.14
N,2021,10,11,77.02,79.08,73.86,63.62
N,2021,10,12,75.83,76.97,72.78,67.76
N,2021,10,13,77.34,76.75,67.74,57.48
N,2021,10,14,NaN,NaN,NaN,NaN
N,2021,10,15,NaN,NaN,NaN,NaN
N,2021,10,16,NaN,NaN,NaN,NaN
N,2021,10,17,NaN,NaN,NaN,NaN
N,2021,10,18,NaN,NaN,NaN,NaN
N,2021,10,19,NaN,NaN,NaN,NaN
N,2021,10,20,NaN,NaN,NaN,NaN
N,2021,10,21,NaN,NaN,NaN,NaN
N,2021,10,22,NaN,NaN,NaN,NaN
N,2021,10,23,NaN,NaN,NaN,NaN
N,2021,10,24,NaN,NaN,NaN,NaN
N,2021,10,25,NaN,NaN,NaN,NaN
N,2021,10,26,NaN,NaN,NaN,NaN
N,2021,10,27,NaN,NaN,NaN,NaN
N,2021,10,28,NaN,NaN,NaN,NaN
N,2021,10,29,NaN,NaN,NaN,NaN
N,2021,10,30,NaN,NaN,NaN,NaN
N,2021,10,31,NaN,NaN,NaN,NaN
N,2021,11,1,NaN,NaN,NaN,NaN
N,2021,11,2,NaN,NaN,NaN,NaN
N,2021,11,3,NaN,NaN,NaN,NaN
N,2021,11,4,NaN,NaN,NaN,NaN
N,2021,11,5,NaN,NaN,NaN,NaN
N,2021,11,6,NaN,NaN,NaN,NaN
N,2021,11,7,NaN,NaN,NaN,NaN
N,2021,11,8,NaN,NaN,NaN,NaN
N,2021,11,9,NaN,NaN,NaN,NaN
N,2021,11,10,NaN,NaN,NaN,NaN
N,2021,11,11,NaN,NaN,NaN,NaN
N,2021,11,12,NaN,NaN,NaN,NaN
N,2021,11,13,NaN,NaN,NaN,NaN
N,2021,11,14,NaN,NaN,NaN,NaN
N,2021,11,15,NaN,NaN,NaN,NaN
N,2021,11,16,NaN,NaN,NaN,NaN
N,2021,11,17,NaN,NaN,NaN,NaN
N,2021,11,18,NaN,NaN,NaN,NaN
N,2021,11,19,81.60,73.76,70.52,55.90
N,2021,11,20,82.22,73.52,71.31,58.58
N,2021,11,21,82.89,75.34,71.60,51.11
N,2021,11,22,84.92,72.81,67.54,49.19
N,2021,11,23,82.51,73.37,68.35,54.75
N,2021,11,24,83.90,74.27,70.39,51.12
N,2021,11,25,86.09,73.14,69.44,58.11
N,2021,11,26,83.65,70.83,68.42,53.14
N,2021,11,27,82.53,76.06,73.32,53.73
N,2021,11,28,82.23,71.59,67.68,49.36
N,2021,11,29,80.88,69.30,65.75,54.94
N,2021,11,30,81.84,70.66,70.08,56.39
N,2021,12,1,81.23,72.74,72.22,48.17
N,2021,12,2,81.10,72.63,68.74,48.93
N,2021,12,3,80.45,75.33,70.38,51.90
N,2021,12,4,80.91,73.14,70.31,59.81
N,2021,12,5,81.49,74.49,71.81,59.74
N,2021,12,6,82.59,71.36,68.24,51.31
N,2021,12,7,82.97,72.83,69.38,53.04
N,2021,12,8,81.81,71.76,68.32,48.85
N,2021,12,9,82.30,71.39,67.26,58.40
N,2021,12,10,83.51,73.59,71.28,63.13
N,2021,12,11,84.21,73.43,70.16,50.41
N,2021,12,12,81.31,73.38,70.56,51.57
N,2021,12,13,79.67,71.24,70.66,52.46
N,2021,12,14,78.85,73.95,74.01,66.85
N,2021,12,15,80.66,71.03,69.66,64.96
N,2021,12,16,81.14,75.55,73.32,62.07
N,2021,12,17,79.85,71.73,68.89,58.81
N,2021,12,18,81.27,72.29,70.33,57.60
N,2021,12,19,82.34,70.42,69.06,55.78
N,2021,12,20,77.96,74.95,74.40,51.69
N,2021,12,21,77.28,71.31,66.60,48.66
N,2021,12,22,77.11,71.38,69.32,52.13
N,2021,12,23,79.78,71.06,68.20,51.16
N,2021,12,24,81.05,75.13,72.92,64.68
N,2021,12,25,78.04,75.06,73.49,58.57
N,2021,12,26,78.34,72.64,71.70,61.80
N,2021,12,27,79.71,75.15,73.03,60.58
N,2021,12,28,79.41,76.68,72.51,62.87
N,2021,12,29,79.36,74.52,70.85,58.40
N,2021,12,30,79.86,74.44,72.04,65.63
N,2021,12,31,79.85,73.96,71.07,62.64
N,2022,1,1,80.00,74.22,71.45,66.03
N,2022,1,2,82.38,72.09,70.04,56.14
N,2022,1,3,80.31,73.26,71.90,58.32
N,2022,1,4,80.02,79.15,76.05,63.42
N,2022,1,5,81.08,75.01,72.75,59.61
N,2022,1,6,79.49,75.03,72.36,51.64
N,2022,1,7,83.03,70.61,67.75,58.37
N,2022,1,8,83.77,76.81,73.36,58.11
N,2022,1,9,83.13,76.81,73.79,51.16
N,2022,1,10,81.84,72.36,68.84,54.73
N,2022,1,11,80.57,70.07,66.34,54.21
N,2022,1,12,80.67,70.54,67.70,49.94
N,2022,1,13,81.08,71.74,69.93,52.36
N,2022,1,14,80.82,71.02,69.07,52.42
N,2022,1,15,80.74,75.12,71.39,55.78
N,2022,1,16,82.23,74.86,72.77,48.68
N,2022,1,17,83.17,71.73,69.47,51.45
N,2022,1,18,84.17,71.86,69.50,49.28
N,2022,1,19,82.46,73.76,71.32,53.27
N,2022,1,20,83.51,72.69,69.70,55.64
N,2022,1,21,84.74,75.70,71.89,62.02
N,2022,1,22,82.77,75.36,72.47,58.95
N,2022,1,23,83.83,76.21,73.87,52.88
N,2022,1,24,84.27,71.94,69.30,53.58
N,2022,1,25,83.46,72.89,68.94,59.62
N,2022,1,26,82.98,69.49,66.83,49.91
N,2022,1,27,81.54,70.94,70.07,45.96
N,2022,1,28,81.40,70.01,68.19,54.25
N,2022,1,29,83.21,70.90,68.77,47.80
N,2022,1,30,80.96,70.62,69.47,56.57
N,2022,1,31,81.21,71.52,68.56,56.02
N,2022,2,1,80.94,72.05,70.02,61.75
N,2022,2,2,82.49,74.65,72.61,58.62
N,2022,2,3,82.38,74.21,72.59,52.08
N,2022,2,4,83.15,74.95,72.66,52.20
N,2022,2,5,83.17,71.78,71.87,51.78
N,2022,2,6,83.63,76.11,74.69,55.98
N,2022,2,7,81.26,72.19,70.18,51.42
N,2022,2,8,80.46,71.09,68.96,52.16
N,2022,2,9,82.64,72.48,72.72,55.35
N,2022,2,10,81.61,76.65,76.85,55.95
N,2022,2,11,77.79,73.61,72.34,50.65
N,2022,2,12,78.11,72.36,71.51,50.76
N,2022,2,13,77.04,72.40,69.50,50.62
N,2022,2,14,77.15,75.11,71.85,58.67
N,2022,2,15,79.85,76.37,73.63,64.71
N,2022,2,16,78.12,75.38,74.31,67.23
N,2022,2,17,80.03,69.67,68.66,52.16
N,2022,2,18,82.41,71.36,68.89,55.33
N,2022,2,19,82.89,72.92,70.11,59.68
N,2022,2,20,84.27,72.29,70.54,60.05
N,2022,2,21,84.58,71.59,69.53,61.96
N,2022,2,22,82.26,73.38,71.98,64.76
N,2022,2,23,81.28,73.56,73.14,67.02
N,2022,2,24,80.87,77.77,74.92,61.93
N,2022,2,25,81.74,75.07,72.21,59.62
N,2022,2,26,80.91,73.36,71.87,51.92
N,2022,2,27,82.58,74.65,72.31,56.41
N,2022,2,28,81.67,72.53,69.62,52.38
N,2022,3,1,77.68,73.96,70.00,51.43
N,2022,3,2,77.36,73.12,71.11,48.47
N,2022,3,3,77.86,73.00,69.84,51.96
N,2022,3,4,77.62,75.96,72.90,62.91
N,2022,3,5,78.24,77.71,74.39,66.69
N,2022,3,6,78.07,75.39,72.43,64.97
N,2022,3,7,77.60,72.07,69.57,59.54
N,2022,3,8,78.14,75.37,72.01,57.71
N,2022,3,9,76.18,71.28,68.29,58.49
N,2022,3,10,78.02,72.73,71.59,65.13
N,2022,3,11,78.64,71.67,69.76,57.82
N,2022,3,12,77.31,73.36,72.75,55.63
N,2022,3,13,76.62,75.03,75.01,64.72
N,2022,3,14,75.88,73.34,72.85,64.88
N,2022,3,15,75.60,73.07,70.33,62.37
N,2022,3,16,75.48,78.02,75.63,64.94
N,2022,3,17,76.51,72.26,70.63,60.87
N,2022,3,18,76.58,75.01,73.55,61.66
N,2022,3,19,74.28,73.64,71.33,62.58
N,2022,3,20,75.99,75.86,73.94,66.42
N,2022,3,21,74.65,74.34,72.43,64.20
N,2022,3,22,75.69,75.37,73.27,54.87
N,2022,3,23,76.18,77.23,74.06,54.33
N,2022,3,24,74.53,75.17,70.97,59.31
N,2022,3,25,73.20,71.90,70.52,60.06
N,2022,3,26,74.30,75.60,73.12,58.99
N,2022,3,27,74.76,72.38,71.05,49.91
N,2022,3,28,75.73,72.10,70.26,59.48
N,2022,3,29,74.44,74.19,72.42,65.22
N,2022,3,30,74.66,75.98,73.75,62.28
N,2022,3,31,74.27,71.74,70.54,64.70
N,2022,4,1,74.61,73.34,71.62,58.25
N,2022,4,2,75.46,77.63,74.69,52.10
N,2022,4,3,75.85,75.15,71.71,54.31
N,2022,4,4,75.35,75.28,73.52,57.46
N,2022,4,5,75.30,74.50,75.10,57.94
N,2022,4,6,73.32,73.59,72.09,54.55
N,2022,4,7,73.71,76.88,72.34,47.79
N,2022,4,8,71.34,70.61,68.95,51.52
N,2022,4,9,73.86,72.82,70.98,62.12
N,2022,4,10,75.38,75.41,73.52,56.53
N,2022,4,11,74.72,75.17,73.66,64.92
N,2022,4,12,75.20,75.75,73.88,68.41
N,2022,4,13,75.24,77.86,75.66,64.94
N,2022,4,14,75.67,76.25,74.01,65.71
N,2022,4,15,74.51,74.93,73.95,64.84
N,2022,4,16,74.85,75.81,74.39,62.83
N,2022,4,17,75.60,76.28,73.92,62.88
N,2022,4,18,74.88,76.17,73.78,63.66
N,2022,4,19,75.76,73.83,71.89,65.69
N,2022,4,20,74.84,76.10,74.02,61.59
N,2022,4,21,75.14,76.51,73.68,60.93
N,2022,4,22,73.26,71.71,70.98,63.50
N,2022,4,23,73.16,74.06,73.45,61.48
N,2022,4,24,74.24,73.95,73.51,56.10
N,2022,4,25,73.34,70.47,69.59,55.54
N,2022,4,26,73.54,74.16,72.35,61.50
N,2022,4,27,74.98,75.62,75.14,65.27
N,2022,4,28,74.42,75.04,72.83,64.81
N,2022,4,29,75.44,76.84,73.26,63.44
N,2022,4,30,72.93,74.40,71.38,54.99
N,2022,5,1,76.50,79.62,76.19,66.40
N,2022,5,2,74.69,75.87,74.56,58.70
N,2022,5,3,72.49,73.58,72.03,61.34
N,2022,5,4,72.32,72.39,72.45,54.44
N,2022,5,5,74.26,75.52,73.96,53.18
N,2022,5,6,72.94,74.16,72.45,61.57
N,2022,5,7,72.19,73.72,72.45,64.78
N,2022,5,8,75.14,76.86,75.20,67.18
N,2022,5,9,73.64,74.70,73.01,67.67
N,2022,5,10,72.86,74.70,73.22,66.70
N,2022,5,11,72.80,74.04,72.92,66.77
N,2022,5,12,73.28,76.54,73.57,63.15
N,2022,5,13,72.64,71.67,71.08,60.59
N,2022,5,14,74.65,73.84,71.49,52.44
N,2022,5,15,73.13,73.53,71.51,59.83
N,2022,5,16,72.76,75.12,72.13,63.64
N,2022,5,17,74.26,74.70,72.48,65.02
N,2022,5,18,71.96,72.53,71.07,57.62
N,2022,5,19,72.31,73.14,70.63,47.47
N,2022,5,20,72.69,74.18,72.00,48.92
N,2022,5,21,71.87,74.69,70.91,48.75
N,2022,5,22,72.19,71.81,69.19,56.78
N,2022,5,23,71.46,71.74,68.14,51.01
N,2022,5,24,71.46,72.93,70.37,48.13
N,2022,5,25,72.11,74.83,71.23,46.55
N,2022,5,26,72.26,74.43,70.87,48.71
N,2022,5,27,69.26,69.44,66.49,43.94
N,2022,5,28,71.33,73.99,70.31,56.21
N,2022,5,29,72.18,73.45,70.82,63.69
N,2022,5,30,72.99,76.17,73.84,62.13
N,2022,5,31,71.78,74.82,72.39,63.63
N,2022,6,1,68.96,71.28,69.67,53.69
N,2022,6,2,70.73,72.91,71.97,46.44
N,2022,6,3,69.64,71.56,69.91,48.42
N,2022,6,4,73.18,76.14,72.68,63.06
N,2022,6,5,71.97,75.24,72.10,63.35
N,2022,6,6,71.74,75.08,70.95,62.80
N,2022,6,7,70.11,74.89,71.71,61.89
N,2022,6,8,69.46,74.20,72.49,52.39
N,2022,6,9,71.63,76.29,72.43,52.09
N,2022,6,10,70.67,74.17,69.92,48.17
N,2022,6,11,69.62,74.97,70.09,47.02
N,2022,6,12,71.88,78.61,73.74,52.39
N,2022,6,13,72.11,79.13,73.85,63.60
N,2022,6,14,72.71,77.91,74.19,58.11
N,2022,6,15,70.62,73.94,70.16,48.07
N,2022,6,16,70.55,74.76,71.59,47.71
N,2022,6,17,71.94,77.19,74.03,61.64
N,2022,6,18,71.59,76.78,73.30,65.18
N,2022,6,19,73.19,77.38,73.03,61.82
N,2022,6,20,74.28,77.14,70.88,57.62
N,2022,6,21,72.26,75.32,69.62,55.72
N,2022,6,22,70.18,76.89,71.93,51.25
N,2022,6,23,73.20,77.69,72.19,59.14
N,2022,6,24,71.05,75.83,69.78,60.40
N,2022,6,25,71.03,79.45,72.67,59.30
N,2022,6,26,70.52,77.29,69.79,58.74
N,2022,6,27,71.37,78.73,72.12,55.54
N,2022,6,28,71.05,77.04,72.04,55.48
N,2022,6,29,69.34,77.91,68.80,50.91
N,2022,6,30,71.77,78.40,71.53,54.30
N,2022,7,1,68.05,76.14,68.05,58.23
N,2022,7,2,67.15,78.43,68.69,62.35
N,2022,7,3,70.15,79.99,71.46,64.28
N,2022,7,4,68.78,80.56,71.36,63.69
N,2022,7,5,69.76,82.44,71.62,63.03
N,2022,7,6,72.70,82.41,72.02,62.33
N,2022,7,7,70.94,84.15,73.80,61.83
N,2022,7,8,72.10,83.26,75.92,57.03
N,2022,7,9,71.14,81.48,73.86,56.30
N,2022,7,10,71.58,82.94,73.77,61.45
N,2022,7,11,72.03,83.12,75.20,60.96
N,2022,7,12,72.20,83.61,73.25,55.51
N,2022,7,13,72.39,82.89,73.43,58.18
N,2022,7,14,71.27,82.68,72.75,55.87
N,2022,7,15,73.78,82.97,75.16,51.42
N,2022,7,16,70.95,80.62,73.84,51.97
N,2022,7,17,73.46,80.12,72.57,55.07
N,2022,7,18,72.12,80.41,72.37,48.28
N,2022,7,19,70.17,80.15,73.98,52.51
N,2022,7,20,69.79,81.27,72.79,54.64
N,2022,7,21,68.68,80.61,71.10,58.28
N,2022,7,22,69.05,79.89,70.04,60.55
N,2022,7,23,70.42,80.76,73.91,57.57
N,2022,7,24,69.44,80.35,70.20,61.08
N,2022,7,25,71.18,80.93,72.20,59.18
N,2022,7,26,69.89,79.99,70.92,58.37
N,2022,7,27,70.03,80.18,69.55,60.02
N,2022,7,28,72.49,81.07,72.01,58.85
N,2022,7,29,71.79,81.25,71.23,53.86
N,2022,7,30,67.95,77.28,69.21,45.67
N,2022,7,31,69.15,79.34,70.09,45.11
N,2022,8,1,67.81,79.06,68.69,47.06
N,2022,8,2,69.43,79.67,72.68,52.49
N,2022,8,3,70.13,81.14,72.44,59.17
N,2022,8,4,70.93,78.95,72.10,58.74
N,2022,8,5,73.93,81.67,74.68,59.05
N,2022,8,6,70.31,78.45,70.59,63.62
N,2022,8,7,71.73,78.54,71.15,64.12
N,2022,8,8,73.51,81.23,73.96,61.08
N,2022,8,9,71.12,81.03,71.19,56.81
N,2022,8,10,74.03,82.63,70.60,55.12
N,2022,8,11,73.83,85.06,75.62,59.74
N,2022,8,12,74.59,81.72,73.27,63.20
N,2022,8,13,74.45,81.37,73.38,62.30
N,2022,8,14,73.97,80.16,70.01,59.35
N,2022,8,15,79.15,81.23,71.29,60.35
N,2022,8,16,76.76,80.05,72.63,57.99
N,2022,8,17,75.04,80.18,72.46,54.83
N,2022,8,18,76.38,81.81,69.94,58.16
N,2022,8,19,75.31,81.28,70.11,60.41
N,2022,8,20,74.94,80.42,69.92,52.80
N,2022,8,21,75.59,79.78,69.28,46.85
N,2022,8,22,76.21,80.04,68.62,53.99
N,2022,8,23,74.93,79.58,69.04,55.59
N,2022,8,24,75.40,78.06,68.84,52.72
N,2022,8,25,76.23,78.59,70.24,48.47
N,2022,8,26,76.45,79.43,72.44,53.02
N,2022,8,27,75.20,79.13,69.20,55.36
N,2022,8,28,76.43,77.61,68.39,55.39
N,2022,8,29,75.60,77.77,67.47,60.32
N,2022,8,30,76.12,77.98,68.30,62.26
N,2022,8,31,77.06,78.26,71.58,63.62
N,2022,9,1,78.04,77.12,68.40,61.22
N,2022,9,2,76.81,77.61,70.01,51.06
N,2022,9,3,78.68,79.50,73.54,49.69
N,2022,9,4,75.15,76.86,67.03,51.12
N,2022,9,5,76.67,77.35,69.55,53.58
N,2022,9,6,77.51,78.30,71.83,57.29
N,2022,9,7,76.13,77.61,67.60,53.84
N,2022,9,8,75.73,78.64,71.26,54.83
N,2022,9,9,76.05,78.83,70.06,58.84
N,2022,9,10,75.13,77.58,69.70,65.63
N,2022,9,11,75.16,77.18,67.61,57.33
N,2022,9,12,75.82,79.28,69.47,46.62
N,2022,9,13,80.26,80.14,71.80,57.90
N,2022,9,14,78.17,79.62,70.54,61.84
N,2022,9,15,82.16,80.02,71.22,63.81
N,2022,9,16,82.82,78.00,70.03,62.48
N,2022,9,17,77.64,77.60,69.14,61.47
N,2022,9,18,75.18,75.80,66.90,55.05
N,2022,9,19,75.48,73.18,66.18,46.31
N,2022,9,20,77.38,75.12,69.21,51.10
N,2022,9,21,75.41,76.29,70.15,60.26
N,2022,9,22,76.12,75.71,69.66,60.34
N,2022,9,23,75.90,75.88,69.53,53.72
N,2022,9,24,77.08,75.57,68.67,56.58
N,2022,9,25,76.59,75.07,69.49,61.99
N,2022,9,26,76.58,73.93,72.29,63.12
N,2022,9,27,77.20,75.81,71.13,62.48
N,2022,9,28,76.73,75.40,69.94,58.37
N,2022,9,29,76.10,75.28,71.87,54.58
N,2022,9,30,77.74,71.65,67.76,60.19
N,2022,10,1,79.53,76.46,72.43,52.93
N,2022,10,2,79.71,75.67,70.11,53.03
N,2022,10,3,78.42,74.82,68.97,60.01
N,2022,10,4,79.18,74.18,70.60,61.07
N,2022,10,5,79.06,73.94,70.23,52.47
N,2022,10,6,80.13,74.74,68.42,48.90
N,2022,10,7,79.21,75.14,70.78,51.89
N,2022,10,8,78.74,75.95,73.25,51.39
N,2022,10,9,80.82,77.80,73.55,53.53
N,2022,10,10,78.53,72.13,69.44,58.52
N,2022,10,11,NaN,NaN,NaN,NaN
N,2022,10,12,NaN,NaN,NaN,NaN
N,2022,10,13,NaN,NaN,NaN,NaN
N,2022,10,14,NaN,NaN,NaN,NaN
N,2022,10,15,NaN,NaN,NaN,NaN
N,2022,10,16,NaN,NaN,NaN,NaN
N,2022,10,17,NaN,NaN,NaN,NaN
N,2022,10,18,NaN,NaN,NaN,NaN
N,2022,10,19,NaN,NaN,NaN,NaN
N,2022,10,20,NaN,NaN,NaN,NaN
N,2022,10,21,NaN,NaN,NaN,NaN
N,2022,10,22,NaN,NaN,NaN,NaN
N,2022,10,23,NaN,NaN,NaN,NaN
N,2022,10,24,NaN,NaN,NaN,NaN
N,2022,10,25,NaN,NaN,NaN,NaN
N,2022,10,26,NaN,NaN,NaN,NaN
N,2022,10,27,NaN,NaN,NaN,NaN
N,2022,10,28,NaN,NaN,NaN,NaN
N,2022,10,29,NaN,NaN,NaN,NaN
N,2022,10,30,NaN,NaN,NaN,NaN
N,2022,10,31,NaN,NaN,NaN,NaN
N,2022,11,1,NaN,NaN,NaN,NaN
N,2022,11,2,NaN,NaN,NaN,NaN
N,2022,11,3,NaN,NaN,NaN,NaN
N,2022,11,4,NaN,NaN,NaN,NaN
N,2022,11,5,NaN,NaN,NaN,NaN
N,2022,11,6,NaN,NaN,NaN,NaN
N,2022,11,7,NaN,NaN,NaN,NaN
N,2022,11,8,NaN,NaN,NaN,NaN
N,2022,11,9,NaN,NaN,NaN,NaN
