CaseUID,Province,Harvest,date_harvested,year_harvested,time,easting,northing,Species,Sex,CWD_Status,e_min,e_aver,Dtown,Driver,Dstreams,Droad,rugg3,rugg6,rugg12,Road3km,Stream3km,Pcover3,Pagri3,Pgrass3,Popen3,Road6km,Stream6km,Pcover6,Pagri6,Pgrass6,Popen6,Road12km,Stream12km,Pcover12,Pagri12,Pgrass12,Popen12,m_aver,m_min,w_aver,w_min
4786,Alberta,Hunter,06/12/2007,2007,6,494500,5843300,mule deer,female,negative,38.03404162,81.17862871,16.236099,4.382919,2906.889892,316.227996,5.65668,7.304329,8.15816,3166.875436,0,0.07431825,0.264009589,0.647870426,0.916391969,4695.29327,0,0.082033593,0.207258548,0.652121757,0.861877624,7671.313842,0,0.04710471,0.143639364,0.645091127,0.78780378,1.278295035,1.039670682,3.26045461,2.250584005
4795,Alberta,Hunter,07/12/2007,2007,6,522800,5840000,mule deer,female,negative,13.62180553,55.43108947,13.986399,2.213589,2302.169921,300,2.767679,3.18488,8.729269,1867.301171,0,0.231875374,0,0.727218225,0.730976633,4193.435943,0,0.251162093,0.003448793,0.720323741,0.725895936,11567.4039,0,0.246457224,0.124765689,0.615730674,0.740271425,0.89323114,0.571015124,2.130627164,0.998606939
4799,Alberta,Hunter,07/12/2007,2007,6,512400,5838300,mule deer,female,negative,23.00117793,65.16018504,14.279,4.61736,300,282.842987,2.608769,2.84431,4.120079,4468.530194,900.347605,0.166716642,0.573313343,0.233513189,0.810794603,8842.292335,900.347605,0.224456114,0.528882221,0.214489276,0.744486122,15579.25872,900.347605,0.28997676,0.516455506,0.167616192,0.6842342,1.024346216,0.746692391,2.459607193,1.390925001
4802,Alberta,Hunter,01/11/2007,2007,6,555322.231,5816905.868,mule deer,female,negative,12.35623262,52.64714176,15.7089,22.322399,0,800,11.1939,12.268099,12.2018,3273.451422,5434.927613,0,0.838932214,0.148904233,0.985302939,6716.840501,8115.483225,0.001350338,0.829707427,0.162417516,0.991297824,9965.94832,10918.95007,0.002773405,0.800614647,0.189673261,0.990930215,3.02236982,2.700952198,33.26046067,31.91051827
4804,Alberta,Hunter,08/12/2007,2007,6,542304.913,5815159.062,mule deer,female,negative,17.23222923,57.51760844,15.3561,21.801399,921.953979,0,11.0444,13.897299,17.149599,2884.390658,355.301605,0,0.944544365,0.055805581,1,5689.68312,1941.16461,0,0.951139089,0.047847608,1,13359.41484,5284.422726,0.002847722,0.956384892,0.040569929,0.997152278,12.68099594,12.48072034,468.8944558,468.0780878
4805,Alberta,Hunter,07/12/2007,2007,6,542304.913,5815159.062,mule deer,female,negative,17.23222923,57.51760844,15.3561,21.801399,921.953979,0,11.0444,13.897299,17.149599,2884.390658,355.301605,0,0.944544365,0.055805581,1,5689.68312,1941.16461,0,0.951139089,0.047847608,1,13359.41484,5284.422726,0.002847722,0.956384892,0.040569929,0.997152278,12.68099594,12.48072034,468.8944558,468.0780878
4806,Alberta,Hunter,05/12/2007,2007,6,533645.191,5859011.559,mule deer,female,negative,8.068321763,48.53588471,12.767499,8.741849,1000,800,4.79464,5.468229,7.37963,2161.117869,0,0.016191904,0.971214393,0,0.971214393,5009.048321,1324.453349,0.013637045,0.974074629,0,0.974074629,8304.644596,5311.236719,0.018824059,0.97120144,0.000524738,0.971651417,1.507981166,1.158540236,11.40245392,10.53728754
4808,Alberta,Hunter,15/12/2007,2007,6,514183.217,5839479.48,mule deer,female,negative,20.86852553,63.24981208,13.4123,3.612479,2126.030029,800,2.535559,2.739449,3.039999,3665.679496,0,0.333533293,0.461607678,0.203420342,0.664367127,9654.63849,0,0.279784205,0.421549528,0.289635518,0.712123483,14635.55805,0,0.254535912,0.438071675,0.298245614,0.736092368,1.039500576,0.754710653,2.564236811,1.48342108
4815,Alberta,Hunter,24/11/2007,2007,6,514606.978,5816613.367,mule deer,female,negative,35.46823573,72.64988248,5.099999,2.599999,0,800,6.488389,7.01033,7.387539,923.598521,1506.061506,0,0.913968825,0.07159976,0.988309353,2674.207007,2048.31282,0.007947218,0.83865647,0.139622076,0.979907033,4439.55638,3325.692702,0.025193072,0.819374672,0.130405456,0.95036365,18.39517443,18.13221377,3.365444102,2.355248334
4817,Alberta,Hunter,03/12/2007,2007,6,523945.452,5847600.463,mule deer,female,negative,8.548602494,53.04079699,12.139599,1.708799,1627.880004,800,8.666239,9.844909,12.274399,1049.661812,0,0.068365817,0.390104948,0.099161174,0.490254873,2959.914307,0,0.051139772,0.548140372,0.096851574,0.645920816,5028.972343,6248.793833,0.041139003,0.680929187,0.073682632,0.754664668,1.227264917,0.836727249,3.769166774,2.547486542
4819,Alberta,Hunter,18/12/2007,2007,6,526005.525,5816661.136,mule deer,female,negative,28.5224036,64.75214688,14.5165,7.8,2641.96997,900,9.95009,10.878299,10.8991,930.404859,0,0.639363936,0.320732073,0.039892022,0.360636064,1765.10677,0,0.532224221,0.432703837,0.029367696,0.461480815,3087.421434,0,0.453277336,0.437678116,0.101438418,0.538323084,1.065025349,0.79741666,2.603270018,1.599459524
4820,Alberta,Hunter,18/12/2007,2007,6,526005.525,5816661.136,mule deer,female,negative,28.5224036,64.75214688,14.5165,7.8,2641.96997,900,9.95009,10.878299,10.8991,930.404859,0,0.639363936,0.320732073,0.039892022,0.360636064,1765.10677,0,0.532224221,0.432703837,0.029367696,0.461480815,3087.421434,0,0.453277336,0.437678116,0.101438418,0.538323084,1.065025349,0.79741666,2.603270018,1.599459524
4823,Alberta,Hunter,19/12/2007,2007,6,516214.256,5823095.343,mule deer,female,negative,29.94912437,67.86847705,11.7047,1.52971,360.554992,854.400024,8.309459,9.94174,10.0837,279.881245,1014.732311,0.144357743,0.304621849,0.536014406,0.837034814,1376.767874,2292.273314,0.072113943,0.491004498,0.424392439,0.915742129,3354.324037,8389.332411,0.082914761,0.615038609,0.272686399,0.888147537,1.344293733,1.063808961,2.997246891,1.948223996
4826,Alberta,Hunter,08/12/2007,2007,6,551870.924,5834733.328,mule deer,female,negative,5.669913095,42.49134548,6.140029,5.522679,1334.170043,0,8.328869,13.5274,18.510599,5167.529598,0,0.053041654,0.864548996,0.076461769,0.938567576,10572.25671,99.329296,0.054256595,0.826139089,0.072702743,0.898980815,20534.44956,361.025367,0.049625187,0.846926537,0.052312074,0.898650675,1.027538138,0.728217456,2.562827102,1.724302311
4837,Alberta,Hunter,12/12/2007,2007,6,537026.547,5842829.13,mule deer,female,negative,2.90733011,44.45519169,2.154069,0.4,400,800,2.858949,4.28205,5.05309,816.472616,6138.29445,0.098380324,0.25764847,0.18328841,0.442111578,3038.89777,8290.518659,0.097359736,0.288628863,0.308292098,0.599909991,8295.491806,12756.03593,0.089198711,0.290832771,0.433905676,0.726932014,1.100439766,0.476871124,2.566223021,1.070329973
4850,Alberta,Hunter,23/11/2007,2007,6,534619.002,5933104.018,mule deer,female,negative,75.22716347,96.42747434,4.93964,15.4208,670.820007,300,3.72374,5.984529,9.90505,3476.919832,2081.630596,0.005692031,0.843319353,0.143628186,0.989514679,6086.703825,4751.488353,0.002848149,0.850846949,0.141229385,0.992354969,10840.4976,8001.209484,0.001424288,0.851424288,0.137545911,0.988305847,3.503039142,3.218067122,40.39422054,39.1384173
4852,Alberta,Hunter,01/11/2007,2007,6,534619.002,5933104.018,mule deer,female,negative,75.22716347,96.42747434,4.93964,15.4208,670.820007,300,3.72374,5.984529,9.90505,3476.919832,2081.630596,0.005692031,0.843319353,0.143628186,0.989514679,6086.703825,4751.488353,0.002848149,0.850846949,0.141229385,0.992354969,10840.4976,8001.209484,0.001424288,0.851424288,0.137545911,0.988305847,3.503039142,3.218067122,40.39422054,39.1384173
4853,Alberta,Hunter,01/11/2007,2007,6,534619.002,5933104.018,mule deer,female,negative,75.22716347,96.42747434,4.93964,15.4208,670.820007,300,3.72374,5.984529,9.90505,3476.919832,2081.630596,0.005692031,0.843319353,0.143628186,0.989514679,6086.703825,4751.488353,0.002848149,0.850846949,0.141229385,0.992354969,10840.4976,8001.209484,0.001424288,0.851424288,0.137545911,0.988305847,3.503039142,3.218067122,40.39422054,39.1384173
4858,Alberta,Hunter,13/12/2007,2007,6,544715.119,5838084.15,mule deer,female,negative,2.348837128,43.05217648,10.473799,0.854399,800,2121.320068,4.525539,5.58499,6.546969,0,1635.729879,0.164617691,0,0.664165666,0.666266867,0,8910.490238,0.147870426,0,0.593220339,0.596730654,0,15808.70181,0.212829736,0,0.597286764,0.598770983,0.894316234,0.317776137,2.038459308,0.318604339
4859,Alberta,Hunter,14/12/2007,2007,6,544797.825,5829074.26,mule deer,female,negative,7.679666883,47.12535807,15.2053,7.805769,806.226013,100,9.918359,9.41958,9.292539,3865.106332,498.256342,0,0.631784108,0.351813006,0.983208396,5497.57294,1264.928056,0.00180018,0.645964596,0.319681968,0.96669667,8990.460308,1264.928056,0.001499588,0.673839694,0.28280102,0.958011547,9.507594051,9.120152638,37.37695856,35.91068724
4867,Alberta,Hunter,01/11/2007,2007,6,521066.935,5827991.397,mule deer,female,negative,23.12031993,61.63549407,18.221399,2,1843.910034,2400,1.68207,2.42068,3.75585,0,0,0.259970015,0.0017991,0.704402516,0.702248876,0,0,0.318181818,0.011851185,0.595802099,0.606360636,0,205.73346,0.343302601,0.042350648,0.520989505,0.56285136,0.956428582,0.661607866,2.250323316,1.157898994
4872,Alberta,Hunter,15/12/2007,2007,6,489500,5840200,mule deer,female,negative,43.61350848,86.34831012,10.3788,2.828429,1476.47998,1200,3.484319,4.25395,8.45658,0,0,0.275810324,0.445678271,0.173573574,0.620648259,1375.468487,0,0.280935953,0.446377681,0.211252813,0.658167092,4034.697532,3245.820504,0.260031501,0.416335408,0.276448977,0.69481737,1.346590905,1.114272631,3.24343983,2.244281389
4876,Alberta,Hunter,15/12/2007,2007,6,491500,5847900,mule deer,female,negative,40.34247789,83.74190297,15.758199,1.1,282.842987,200,25.9708,30.3892,31.702699,3587.853058,1801.652405,0.365868263,0,0.547990402,0.552694611,7897.446869,5958.659659,0.355975409,0,0.530443911,0.532763533,14164.22105,14652.66982,0.392461031,0.00029976,0.527823609,0.526978417,1.322762567,1.088260497,2.940903229,1.928358098
4882,Alberta,Hunter,30/11/2007,2007,6,492800,5844700,mule deer,female,negative,39.44474264,82.67799098,15.4777,2.280349,900,300,7.25527,9.258279,15.284099,3522.950634,163.922414,0.044717887,0.100240096,0.853153153,0.955282113,5371.635265,1196.517921,0.061946903,0.118344083,0.818754689,0.938053097,8249.055935,6745.160571,0.133503338,0.138528463,0.724750694,0.864846621,1.312999144,1.077013983,3.732196526,2.723883413
4885,Alberta,Hunter,30/11/2007,2007,6,521500,5835900,mule deer,female,negative,17.55808606,57.87606445,16.981199,3.001669,2983.290039,100,5.674729,5.75855,6.629519,3534.232898,0,0.005389222,0,0.99430114,0.994610778,8962.290391,0,0.024291498,0,0.970755849,0.972109762,16620.99235,0,0.085431655,0,0.894930253,0.894784173,0.977702185,0.6720213,2.431729985,1.304792417
4894,Alberta,Hunter,04/12/2007,2007,6,551666.505,5849441.729,mule deer,female,negative,13.87583788,41.11410956,11.696999,4.071849,1923.540039,728.010986,6.203299,7.62223,8.94952,3607.338385,0,0.001498352,0.965238238,0.032345013,0.998501648,7015.420667,0,0.019337431,0.939889072,0.040635777,0.980662569,10311.89614,35.963465,0.022180592,0.924466092,0.033735662,0.95841139,1.371513773,1.152487862,7.158554298,6.236097533
4905,Alberta,Hunter,29/11/2007,2007,6,509400,5832900,mule deer,female,negative,28.4599611,69.42388467,15.6237,6.129439,2831.95996,100,4.7178,5.70339,6.701809,4610.701763,0,0.43808096,0.493553223,0.04676259,0.543328336,9821.510552,0,0.422205551,0.497074269,0.067496625,0.56564141,16999.75087,0,0.410225654,0.510233151,0.053898051,0.564135243,1.013121851,0.738762494,2.380677301,1.314330832
4916,Alberta,Hunter,26/11/2007,2007,6,542499.421,5830154.223,mule deer,female,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
4917,Alberta,Hunter,27/11/2007,2007,6,542499.421,5830154.223,mule deer,female,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
4921,Alberta,Hunter,12/12/2007,2007,6,542499.421,5830154.223,mule deer,female,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
4925,Alberta,Hunter,07/12/2007,2007,6,542499.421,5830154.223,mule deer,female,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
4929,Alberta,Hunter,04/12/2007,2007,6,542499.421,5830154.223,mule deer,female,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
4932,Alberta,Hunter,18/12/2007,2007,6,542499.421,5830154.223,mule deer,female,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
4934,Alberta,Hunter,01/11/2007,2007,6,542499.421,5830154.223,mule deer,female,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
4937,Alberta,Hunter,08/12/2007,2007,6,542499.421,5830154.223,mule deer,female,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
4943,Alberta,Hunter,01/11/2007,2007,6,542499.421,5830154.223,mule deer,female,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
4945,Alberta,Hunter,01/11/2007,2007,6,542499.421,5830154.223,mule deer,female,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
4946,Alberta,Hunter,01/11/2007,2007,6,542499.421,5830154.223,mule deer,female,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
4948,Alberta,Hunter,08/12/2007,2007,6,542499.421,5830154.223,mule deer,female,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
4955,Alberta,Hunter,01/11/2007,2007,6,542499.421,5830154.223,mule deer,female,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
4982,Alberta,Hunter,01/11/2007,2007,6,540771.711,5781147.368,mule deer,female,negative,49.26171552,86.89048416,20.094299,36.106098,1923.540039,223.606994,5.900519,7.228929,8.61161,1435.344701,0,0.112578805,0.365956169,0.459483794,0.829480636,3030.846303,0,0.115228807,0.435108777,0.399190526,0.835858965,7869.089355,109.508028,0.123875899,0.467700839,0.373716171,0.840302758,1.537771486,1.351307936,3.952681238,3.182515248
4983,Alberta,Hunter,29/11/2007,2007,6,551117.858,5888939.482,mule deer,female,negative,42.45653978,60.16614073,12.9341,20.7935,100,1565.25,17.102199,17.7935,19.173799,0,8169.013023,0.067466267,0.932533733,0,0.932533733,0,10116.97675,0.071717929,0.928282071,0,0.928282071,5137.604652,15120.45129,0.053594183,0.940259351,0,0.940259351,1.928190793,1.733054854,10.46444752,9.767176107
4999,Alberta,Hunter,08/12/2007,2007,6,529302.856,5810201.414,mule deer,female,negative,29.92801887,67.31029456,17.0188,12.524,1612.449951,800,4.36108,5.586979,7.17077,2520.672884,0,0.133433283,0.836581709,0,0.836581709,4791.818925,0,0.095908887,0.8478945,0.00074985,0.848793646,7047.291598,711.320218,0.091985906,0.820601244,0.011846742,0.832671115,1.460815154,1.212231945,3.459404092,2.5041712
5002,Alberta,Hunter,08/12/2007,2007,6,529302.856,5810201.414,mule deer,female,negative,29.92801887,67.31029456,17.0188,12.524,1612.449951,800,4.36108,5.586979,7.17077,2520.672884,0,0.133433283,0.836581709,0,0.836581709,4791.818925,0,0.095908887,0.8478945,0.00074985,0.848793646,7047.291598,711.320218,0.091985906,0.820601244,0.011846742,0.832671115,1.460815154,1.212231945,3.459404092,2.5041712
5004,Alberta,Hunter,08/12/2007,2007,6,529302.856,5810201.414,mule deer,female,negative,29.92801887,67.31029456,17.0188,12.524,1612.449951,800,4.36108,5.586979,7.17077,2520.672884,0,0.133433283,0.836581709,0,0.836581709,4791.818925,0,0.095908887,0.8478945,0.00074985,0.848793646,7047.291598,711.320218,0.091985906,0.820601244,0.011846742,0.832671115,1.460815154,1.212231945,3.459404092,2.5041712
5005,Alberta,Hunter,02/11/2007,2007,6,529302.856,5810201.414,mule deer,female,negative,29.92801887,67.31029456,17.0188,12.524,1612.449951,800,4.36108,5.586979,7.17077,2520.672884,0,0.133433283,0.836581709,0,0.836581709,4791.818925,0,0.095908887,0.8478945,0.00074985,0.848793646,7047.291598,711.320218,0.091985906,0.820601244,0.011846742,0.832671115,1.460815154,1.212231945,3.459404092,2.5041712
